Count	Date	Time	Lat	Long	Speed	Altitude	GSR
2339	2/6/2018	12:5:35	51.543739	-0.025294	1.26	15.00	462
2340	2/6/2018	12:5:36	51.543743	-0.025295	1.11	15.00	459
2341	2/6/2018	12:5:36	51.543743	-0.025295	1.11	15.40	462
2342	2/6/2018	12:5:37	51.543751	-0.025296	0.65	15.40	455
2343	2/6/2018	12:5:37	51.543751	-0.025296	0.65	15.50	457
2344	2/6/2018	12:5:38	51.543751	-0.025302	0.91	15.50	454
2345	2/6/2018	12:5:39	51.543755	-0.025305	0.83	15.50	455
2346	2/6/2018	12:5:40	51.543758	-0.025300	0.50	15.50	456
2347	2/6/2018	12:5:40	51.543758	-0.025300	0.50	13.50	438
2348	2/6/2018	12:5:41	51.543758	-0.025287	1.87	13.50	441
2349	2/6/2018	12:5:42	51.543770	-0.025293	0.70	13.50	442
2350	2/6/2018	12:5:42	51.543770	-0.025293	0.70	12.30	447
2351	2/6/2018	12:5:43	51.543774	-0.025304	0.37	12.30	464
2352	2/6/2018	12:5:43	51.543774	-0.025304	0.37	11.70	464
2353	2/6/2018	12:5:44	51.543777	-0.025306	0.43	11.70	447
2354	2/6/2018	12:5:44	51.543777	-0.025306	0.43	11.00	443
2355	2/6/2018	12:5:45	51.543777	-0.025307	0.89	11.00	503
2356	2/6/2018	12:5:45	51.543777	-0.025307	0.89	10.30	509
2357	2/6/2018	12:5:46	51.543781	-0.025310	0.72	10.30	460
2358	2/6/2018	12:5:46	51.543781	-0.025310	0.72	9.80	456
2359	2/6/2018	12:5:47	51.543785	-0.025318	0.35	9.80	475
2360	2/6/2018	12:5:47	51.543785	-0.025318	0.35	9.50	435
2361	2/6/2018	12:5:48	51.543785	-0.025322	0.44	9.50	482
2362	2/6/2018	12:5:48	51.543785	-0.025322	0.44	9.40	481
2363	2/6/2018	12:5:49	51.543793	-0.025328	0.33	9.40	472
2364	2/6/2018	12:5:49	51.543793	-0.025328	0.33	9.10	475
2365	2/6/2018	12:5:50	51.543800	-0.025334	0.61	9.10	471
2366	2/6/2018	12:5:50	51.543800	-0.025334	0.61	8.50	473
2367	2/6/2018	12:5:51	51.543812	-0.025334	0.76	8.50	468
2368	2/6/2018	12:5:51	51.543812	-0.025334	0.76	7.90	471
2369	2/6/2018	12:5:52	51.543812	-0.025329	0.78	7.90	467
